Column1,property,gene_entrez_id,gene_symbol,beta_gene,beta_gene|class,slope_exc,slope_inh,pval_gene,pval_gene|class_anova,pval_int_anova,model1_aic,model2_aic,model3_aic,model4_aic,FDR_gene,FDR_gene|class_anova,FDR_int_anova,beta_gene_inh_only,pval_gene_inh_only,inh_only_aic,FDR_gene_inh_only,n_significant_0.1_g|c,n_significant_0.1_int
202110,E_PC1,217038,MRM1,0.844680278,1.273225168,-0.233853908,1.498359427,0.023469172,8.04E-06,0.01933463,232.0327092,215.7121966,196.2272029,192.1913696,0.058291007,0.000156562,0.20598298,1.498359427,1.77E-05,145.2180813,0.000297753,10,1
202112,E_PC1,223658,MROH1,1.352874147,1.136882154,0.062626564,1.253610945,5.31E-06,2.58E-06,0.094113097,215.5985347,215.7121966,193.8776057,192.7855049,6.74E-05,6.40E-05,0.39431256,1.253610945,2.09E-05,145.561141,0.000339084,10,0
202114,E_PC1,107732,MRPL10,1.028996608,0.985450501,-0.347918133,1.363789051,0.027002154,0.00783059,0.043469762,232.2887474,215.7121966,210.0857866,207.5876852,0.065650398,0.0278183,0.289221973,1.363789051,0.004796156,156.5042338,0.019184622,7,2
202116,E_PC1,56282,MRPL12,2.4746938,1.769014873,-0.32754961,2.774443983,1.25E-06,0.000283341,0.000700062,212.6686617,215.7121966,203.5031716,192.8296021,2.06E-05,0.002431345,0.034752882,2.774443983,2.30E-05,145.7606141,0.000366012,10,7
202119,E_PC1,27395,MRPL15,2.146931113,1.550181044,-0.197680009,2.159598719,0.00046758,0.002970805,0.034921957,224.5379961,215.7121966,208.1951243,205.286702,0.002487646,0.01361619,0.265571158,2.159598719,0.001907519,154.6906028,0.009776772,8,2
202120,E_PC1,94063,MRPL16,0.609171808,1.020281506,-0.233415819,1.485578679,0.311272913,0.03417551,0.102555474,236.3658074,215.7121966,212.8742326,211.9335271,0.437912463,0.083090994,0.403773551,1.485578679,0.023190609,159.5250328,0.060163482,7,2
202122,E_PC1,67681,MRPL18,2.589326396,1.845980614,-0.133957273,3.234211698,4.48E-06,0.000391913,0.000266733,215.2520315,215.7121966,204.1575892,191.4972924,5.93E-05,0.003071951,0.019736597,3.234211698,1.34E-05,144.645921,0.000242311,10,8
202123,E_PC1,56284,MRPL19,1.572378524,1.429743959,-0.406756367,1.693374011,0.003374426,0.000809443,0.080298973,228.3842051,215.7121966,205.6139283,204.2391066,0.012197083,0.005226492,0.371582795,1.693374011,0.001349445,154.0035212,0.007678493,10,1
202124,E_PC1,27398,MRPL2,1.771299697,1.792403104,-0.344334238,2.152325642,0.003192902,0.000131156,0.039210639,228.2779709,215.7121966,201.9426506,199.2518481,0.01168275,0.001338978,0.275818041,2.152325642,0.000218736,150.3494089,0.001998686,10,2
202126,E_PC1,353242,MRPL21,2.741435732,2.383408189,-0.346051866,3.487616343,0.00049621,0.00015702,0.001792458,224.6548807,215.7121966,202.3080602,193.5515865,0.002607023,0.001539929,0.059319869,3.487616343,2.87E-05,146.2143123,0.000429541,10,7
202127,E_PC1,216767,MRPL22,1.185010373,1.235432088,-0.311317098,1.585553819,0.120618797,0.042730359,0.217921262,234.905952,215.7121966,213.2838738,213.6089976,0.212365611,0.097997311,0.529472773,1.585553819,0.044302233,160.7216146,0.096542451,6,1
202129,E_PC1,100040519,MRPL23-PS1,4.686050996,3.297234876,-0.370304226,5.261587881,3.36E-07,0.002863699,0.008647724,210.0033354,215.7121966,208.1228597,202.5171541,7.14E-06,0.013279822,0.13965617,5.261587881,0.00069695,152.6840418,0.0047706,7,4
202130,E_PC1,67707,MRPL24,1.366120544,0.924118855,-0.270870373,1.542915955,0.006851413,0.029322064,0.034640063,229.7356726,215.7121966,212.5909409,209.6672476,0.021555204,0.074232304,0.265571158,1.542915955,0.010151067,157.9565836,0.033154635,5,2
202137,E_PC1,94065,MRPL34,1.938807583,1.688657737,0.008818525,2.333334823,0.004277577,0.001931732,0.040966431,228.8387284,215.7121966,207.3455426,204.7367225,0.014758184,0.010019729,0.281462662,2.333334823,0.00153224,154.2560628,0.008404436,10,1
202139,E_PC1,94066,MRPL36,0.91928999,1.063689007,-0.100936055,1.782173964,0.142919106,0.033359759,0.058156736,235.1833846,215.7121966,212.8296756,210.8697692,0.242670322,0.081589447,0.324259085,1.782173964,0.015089085,158.7139733,0.043890003,6,1
202140,E_PC1,56280,MRPL37,0.590979346,0.766215204,-0.287834067,1.292349887,0.199104297,0.036776769,0.034888431,235.7079498,215.7121966,213.0092272,210.0989955,0.311974397,0.087652616,0.265571158,1.292349887,0.012322115,158.3279299,0.038102705,5,1
202143,E_PC1,66163,MRPL4,2.886049122,2.40156481,-0.124595661,3.526760202,6.17E-05,4.24E-05,0.000859402,220.5226477,215.7121966,199.6406709,189.3869896,0.000480358,0.000556685,0.039255864,3.526760202,6.27E-06,143.0847975,0.000133838,10,8
202144,E_PC1,18100,MRPL40,1.129769528,1.133330641,-0.286904776,1.774660408,0.028044431,0.005462847,0.012248748,232.3576592,215.7121966,209.3874549,204.4652782,0.067645694,0.021393914,0.167051399,1.774660408,0.001497569,154.2105925,0.008249463,8,3
202146,E_PC1,67270,MRPL42,3.34990088,2.511132399,-0.154116399,3.786869615,1.08E-07,3.33E-05,0.000349104,207.6930412,215.7121966,199.1483662,187.0438714,2.93E-06,0.000463573,0.022551408,3.786869615,2.74E-06,141.377059,7.21E-05,10,8
202147,E_PC1,94067,MRPL43,2.559809003,1.568382029,-0.37653232,2.546457939,0.000592888,0.019221634,0.031066184,225.0045943,215.7121966,211.8009037,208.6715033,0.002993863,0.054290112,0.252858024,2.546457939,0.006881025,157.2063375,0.025094483,7,2
202148,E_PC1,69163,MRPL44,0.797567742,1.126045779,-0.598247836,1.414841584,0.093684184,0.002680926,0.045110821,234.483376,215.7121966,207.9929588,205.5638587,0.174905792,0.012648419,0.294680586,1.414841584,0.002469847,155.2013985,0.011777892,9,1
202149,E_PC1,67036,MRPL45,1.199895356,1.105736916,-0.15256065,1.31669968,0.00168592,0.000256777,0.063665692,227.044582,215.7121966,203.3042239,201.5097588,0.006975628,0.002259914,0.334608023,1.31669968,0.000483109,151.9483099,0.003614881,10,2
202150,E_PC1,67308,MRPL46,1.88245736,1.577572174,-0.144833796,2.141686142,0.001785293,0.001210574,0.029176765,227.1556467,215.7121966,206.4174503,203.1690737,0.007305104,0.00703862,0.246860099,2.141686142,0.000874946,153.1393302,0.005638652,10,2
202151,E_PC1,74600,MRPL47,1.306278931,1.358983819,-0.285884541,1.619713079,0.0015498,1.96E-05,0.019682411,226.8811735,215.7121966,198.054297,194.0528236,0.00651396,0.00030682,0.208415051,1.619713079,3.47E-05,146.601218,0.000490955,10,1
202155,E_PC1,28028,MRPL50,1.709324266,1.021835921,-0.197558583,1.688373617,0.001511195,0.032385648,0.050257539,226.8321762,215.7121966,212.7749535,210.5462425,0.006386879,0.079723542,0.307411973,1.688373617,0.013628505,158.520238,0.04089612,5,2
202156,E_PC1,66493,MRPL51,2.406463381,1.714181814,-0.333048218,2.48035151,0.00502892,0.016543512,0.068320177,229.147762,215.7121966,211.5173817,209.8512161,0.01682277,0.048417132,0.344820602,2.48035151,0.010470131,158.0160027,0.033917242,6,2
202158,E_PC1,68499,MRPL53,1.352938968,2.165135334,-0.165522687,3.023021725,0.18422992,0.007529172,0.066961439,235.5874536,215.7121966,210.0099183,208.3072886,0.294584511,0.026983031,0.340922522,3.023021725,0.005742505,156.8551448,0.021972463,9,2
202160,E_PC1,67212,MRPL55,2.538479263,1.643338119,-0.273910761,2.986244895,0.000325312,0.009072369,0.006304326,223.8231386,215.7121966,210.3696843,204.1385399,0.001851776,0.031046419,0.119703762,2.986244895,0.001281026,153.8999716,0.007393498,6,4
202162,E_PC1,78523,MRPL9,0.77299325,0.809018884,-0.270138253,0.962257539,0.062241729,0.014082363,0.202524537,233.7801544,215.7121966,211.2115461,211.4196458,0.126619711,0.043019394,0.51523694,0.962257539,0.019202422,159.170323,0.052365305,7,2
202163,E_PC1,64657,MRPS10,2.08187809,1.137660846,-0.220748074,2.039971059,2.79E-05,0.03883754,0.036838665,218.9323124,215.7121966,213.1092584,210.3013695,0.000254888,0.091263734,0.269224768,2.039971059,0.012444368,158.3467946,0.038337271,7,1
202164,E_PC1,67994,MRPS11,2.169138963,1.581228817,-0.255471784,2.284879255,1.26E-07,0.000253381,0.003170801,208.0097719,215.7121966,203.2773072,195.6726256,3.38E-06,0.00223557,0.082075636,2.284879255,6.15E-05,147.7701619,0.000755296,10,4
202168,E_PC1,66242,MRPS16,2.714063536,1.825200914,-0.153373561,2.809885437,1.27E-05,0.00192445,0.01009715,217.3473602,215.7121966,207.3380648,202.0373466,0.000134733,0.010008536,0.149788704,2.809885437,0.000580883,152.3186492,0.004176293,8,3
202170,E_PC1,68565,MRPS18A,2.393035526,1.46076244,-0.28652307,3.163667273,0.002164422,0.032299103,0.007564057,227.5284623,215.7121966,212.7700088,206.8998882,0.008492157,0.079542567,0.130234344,3.163667273,0.003538997,155.9092793,0.015384864,5,5
202173,E_PC1,118451,MRPS2,1.007838308,1.306216198,-0.381991365,1.688696115,0.019475895,8.83E-05,0.00658523,231.6901224,215.7121966,201.1388308,194.9942056,0.050211292,0.000989593,0.121265566,1.688696115,5.22E-05,147.4361911,0.00067051,10,1
202174,E_PC1,66292,MRPS21,4.432826592,3.451917593,0.245420692,4.908878986,0.000267194,0.00064007,0.019780166,223.4344166,215.7121966,205.1436563,201.1517279,0.001567726,0.004417897,0.208593888,4.908878986,0.00042083,151.6705851,0.003284862,9,1
202175,E_PC1,64655,MRPS22,1.136881163,0.990034789,-0.159403326,1.326043143,0.011267901,0.006012851,0.069760358,230.6731462,215.7121966,209.5740133,207.9456603,0.032394885,0.022859045,0.347978489,1.326043143,0.005098479,156.6234843,0.020078002,8,1
202176,E_PC1,64656,MRPS23,1.36356564,0.96239724,-0.282065584,1.505491199,0.005219105,0.018222213,0.034762221,229.2185218,215.7121966,211.7001653,208.7831055,0.017344929,0.052042935,0.265571158,1.505491199,0.007309687,157.3233813,0.026235948,8,1
202180,E_PC1,218506,MRPS27,0.545293508,0.688186956,-0.193815697,0.784304357,0.168216524,0.028951687,0.345452384,235.444424,215.7121966,212.5673468,213.5852605,0.275103638,0.073462198,0.625389704,0.784304357,0.04365974,160.6950025,0.09550981,6,0
202181,E_PC1,66230,MRPS28,1.755198517,1.099648794,-0.116966389,1.544919329,0.003582559,0.033996663,0.145190091,228.4990855,215.7121966,212.8645597,212.523228,0.012771694,0.082755034,0.456256272,1.544919329,0.028470436,159.9078032,0.069850691,5,2
202183,E_PC1,57312,MRPS31,1.849866222,1.36971207,-0.093928988,1.766964567,0.006338328,0.014411548,0.158769228,229.5880395,215.7121966,211.2555101,211.0644021,0.020245115,0.043809688,0.472322979,1.766964567,0.016177527,158.8461803,0.046139456,8,1
202186,E_PC1,232536,MRPS35,1.613639528,1.251759131,-0.044785939,1.551968591,2.48E-05,0.000110709,0.033103642,218.6965122,215.7121966,201.598157,198.5888796,0.000232263,0.001179546,0.260918244,1.551968591,0.000166037,149.7908673,0.001614048,9,1
202187,E_PC1,66128,MRPS36,3.241357978,2.40781832,-0.267275741,3.681222909,1.68E-07,5.38E-05,0.000294846,208.5865426,215.7121966,200.1258549,187.6726476,4.12E-06,0.000665754,0.020688349,3.681222909,3.52E-06,141.8946554,8.51E-05,10,8
202188,E_PC1,100043826,MRPS36-PS1,3.856157111,2.883957226,-0.238521177,3.545404831,8.34E-08,4.15E-05,0.021834506,207.1629694,215.7121966,199.5969598,195.795063,2.39E-06,0.000548452,0.217259562,3.545404831,6.16E-05,147.7728018,0.000755472,10,2
202189,E_PC1,77721,MRPS5,2.604175698,1.866409691,-0.139521979,2.272112317,5.44E-06,0.000361614,0.06140437,215.6460354,215.7121966,203.9954336,202.1349749,6.86E-05,0.002887512,0.330271928,2.272112317,0.000598424,152.3783668,0.004270553,9,2
202192,E_PC1,69527,MRPS9,0.934223929,1.011121205,-0.177495051,1.495124683,0.069433611,0.013325642,0.052153601,233.9702826,215.7121966,211.1063382,208.9460371,0.137895965,0.04135784,0.311976148,1.495124683,0.007439186,157.3573639,0.026609927,7,2
202193,E_PC1,67871,MRRF,1.126110483,0.944577337,-0.225963632,1.246338231,0.001112432,0.000723899,0.020630805,226.2358974,215.7121966,205.3903292,201.4794566,0.004969923,0.004811539,0.211359965,1.246338231,0.000501984,152.025374,0.003724795,10,1
202194,E_PC1,380836,MRS2,1.146063377,1.138422685,0.016896662,1.349177517,0.003435493,0.000206475,0.084497399,228.4186414,215.7121966,202.8630771,201.5794254,0.012348355,0.001895534,0.376506841,1.349177517,0.000486726,151.9633085,0.003637237,10,1
202196,E_PC1,403174,MSANTD1,-1.037220853,-1.57594052,-0.321452728,-1.72952921,0.072635149,0.000498329,0.301076714,234.0482453,215.7121966,204.6410337,205.4610908,0.142929116,0.003692004,0.589266688,-1.72952921,0.00204898,154.8322293,0.01028184,10,0
202197,E_PC1,235184,MSANTD2,2.254419021,1.708810182,0.365485342,1.896068118,3.44E-06,6.00E-05,0.196953066,214.7220767,215.7121966,200.3485015,200.5116414,4.76E-05,0.00072124,0.508479591,1.896068118,0.000345789,151.2747853,0.002847034,12,0
202198,E_PC1,66665,MSANTD3,0.660665627,1.485779743,-0.465436335,2.193325233,0.2524173,0.001347063,0.005486985,236.0655939,215.7121966,206.6300974,200.1228505,0.373487062,0.00762189,0.110728267,2.193325233,0.000330767,151.1851906,0.002770684,9,3
202199,E_PC1,78100,MSANTD4,1.52407348,1.011229651,-0.191980071,1.257882115,4.07E-05,0.00322627,0.093944032,219.6930263,215.7121966,208.357324,207.2620421,0.000342641,0.014493286,0.393874547,1.257882115,0.003973664,156.1363925,0.016721478,10,1
202203,E_PC1,17688,MSH6,1.306170752,1.36973868,-0.305876893,1.583699978,0.072821265,0.018057181,0.288397803,234.0526637,215.7121966,211.6829831,212.4394152,0.143226103,0.051694766,0.583387644,1.583699978,0.027783274,159.8623719,0.068571989,7,2
202205,E_PC1,76626,MSI2,2.093162918,1.798443327,-0.042840371,2.250279509,2.36E-11,3.75E-07,0.001722762,190.3887212,215.7121966,189.8814938,181.0445915,2.74E-09,1.41E-05,0.058151975,2.250279509,3.23E-07,136.9416254,1.44E-05,12,5
202209,E_PC1,66234,MSMO1,-1.237699795,-0.743418347,-0.220193232,-1.116294858,0.000400069,0.020163563,0.154564432,224.2310102,215.7121966,211.8910104,211.6549919,0.002194448,0.056338009,0.46812444,-1.116294858,0.022149923,159.4389487,0.058141663,7,0
202210,E_PC1,110265,MSRA,0.254157636,0.773633364,-0.222856453,1.051520826,0.550500826,0.025856073,0.118042236,237.0713413,215.7121966,212.3569214,211.6614025,0.665045521,0.067692943,0.427478073,1.051520826,0.021138247,159.3511507,0.056251953,7,0
202213,E_PC1,320183,MSRB3,1.994322335,2.247636212,-0.2985618,2.403406971,4.71E-05,1.44E-10,0.018846513,219.9807008,215.7121966,173.4128968,169.3277458,0.000386597,2.63E-08,0.203911149,2.403406971,5.18E-09,128.3150847,6.38E-07,12,0
202214,E_PC1,229524,MSTO1,1.294085366,0.768682003,-0.325639087,0.917614036,0.000152554,0.017695065,0.199272783,222.324236,215.7121966,211.6447064,211.8267449,0.000994493,0.050879918,0.511225344,0.917614036,0.022842449,159.496687,0.05953731,6,3
202215,E_PC1,17748,MT1,0.97420448,0.664461198,-0.013506825,1.485609686,1.90E-06,0.001285801,2.93E-05,213.5159832,215.7121966,206.5374851,189.2760603,2.93E-05,0.007369111,0.005615405,1.485609686,5.99E-06,142.9894526,0.000129221,9,6
202219,E_PC1,23942,MTA2,-0.045451715,1.35299528,-0.049911333,1.837790845,0.940939634,0.011376539,0.108445005,237.4415298,215.7121966,210.8042258,209.9612788,0.960114635,0.036583427,0.413136101,1.837790845,0.010627329,158.0445985,0.034251966,5,0
202222,E_PC1,66902,MTAP,1.389804724,1.032316523,-0.269882406,1.142378169,1.71E-05,0.000248673,0.146405265,217.949813,215.7121966,203.2393845,202.9121311,0.00017122,0.002203408,0.457436822,1.142378169,0.000815983,152.9997871,0.005375451,11,1
202224,E_PC1,56428,MTCH2,1.630586884,1.482474071,-0.05092114,2.112760508,0.056518039,0.030641539,0.140613323,233.6112883,215.7121966,212.6725418,212.2769696,0.117182077,0.076666636,0.450945118,2.112760508,0.025730968,159.7193879,0.064891179,4,0
202225,E_PC1,68617,MTCL1,0.177288227,0.656358073,0.148978222,0.980833527,0.496185446,0.002273146,0.044088149,236.9588244,215.7121966,207.6674102,205.1956269,0.617450499,0.011220804,0.29190467,0.980833527,0.001982876,154.7673241,0.010060486,9,3
202226,E_PC1,17763,MTCP1,1.716610786,1.164967834,-0.445685207,1.43104453,3.17E-05,0.002053085,0.065259316,219.1918013,215.7121966,207.4661238,205.7166827,0.000280871,0.010484387,0.337377997,1.43104453,0.002409233,155.1523531,0.011569121,10,3
202229,E_PC1,74238,MTERF2,1.097264575,0.807209359,-0.111399419,1.02334715,0.001416072,0.005013947,0.10392461,226.7058197,215.7121966,209.2204021,208.3029616,0.006056125,0.020026267,0.404984219,1.02334715,0.005779582,156.8676633,0.02208608,8,1
202230,E_PC1,66410,MTERF3,1.393856218,1.24163267,-0.176486068,1.695726206,0.01632626,0.007600272,0.07033248,231.3641129,215.7121966,210.0280907,208.4145278,0.043653809,0.027197924,0.349060672,1.695726206,0.006043373,156.9544308,0.022876223,7,1
202234,E_PC1,69606,MTFMT,0.079844199,1.325851135,-0.397021633,1.560146619,0.887960831,0.006413847,0.1733326,237.4263823,215.7121966,209.699364,209.6539199,0.923779586,0.023970944,0.488959731,1.560146619,0.009809157,157.8907465,0.032392901,7,1
202235,E_PC1,67900,MTFP1,1.691611787,1.319001535,-0.312160117,1.849281121,6.84E-07,8.90E-06,0.000170322,211.4463471,215.7121966,196.4359293,182.8466806,1.27E-05,0.00016794,0.01485332,1.849281121,7.31E-07,138.6379921,2.59E-05,10,6
202236,E_PC1,67472,MTFR1,1.721613071,1.213164239,-0.421260347,1.40488515,0.002056111,0.010001602,0.218381535,227.4291712,215.7121966,210.5572115,210.8856812,0.00815896,0.033298761,0.52978979,1.40488515,0.01566176,158.7847138,0.0450909,8,0
202237,E_PC1,76824,MTFR1L,1.852968073,1.212799483,-0.054127915,2.033721833,1.72E-06,0.005412461,0.012273332,213.3219507,215.7121966,209.3694158,204.4511581,2.69E-05,0.021233272,0.167051399,2.033721833,0.001384632,154.0547243,0.007775961,8,3
202242,E_PC1,17768,MTHFD2,1.371748337,1.163266538,-0.101441259,1.332315045,1.10E-11,9.10E-08,0.009832229,188.8104788,215.7121966,186.9295765,181.5766103,1.58E-09,4.53E-06,0.147834585,1.332315045,3.96E-07,137.3630822,1.67E-05,11,1
202246,E_PC1,234814,MTHFSD,0.540728568,1.306579271,-0.441200979,1.537698126,0.262007921,0.000761165,0.078664323,236.1201902,215.7121966,205.4908523,204.0791343,0.384416813,0.00500475,0.366849776,1.537698126,0.001295839,153.9228583,0.007454135,10,2
202248,E_PC1,76784,MTIF2,1.076568902,1.044256488,-0.04061885,1.313716466,0.076306549,0.031505772,0.254890086,234.1332357,215.7121966,212.7240276,213.2937623,0.148383972,0.078229109,0.557897643,1.313716466,0.038274196,160.4542865,0.086814882,5,0
202250,E_PC1,17772,MTM1,1.697550858,1.13319151,-0.459534714,1.348773492,0.006338827,0.030505801,0.252487609,229.5881888,215.7121966,212.664318,213.2195042,0.020245115,0.07638963,0.555678172,1.348773492,0.038752903,160.4770806,0.087471919,6,1
202253,E_PC1,194126,MTMR11,2.205066368,1.821182857,0.257395364,1.906461914,2.16E-11,1.72E-09,0.132945498,190.2127848,215.7121966,178.6217532,178.1307106,2.55E-09,1.91E-07,0.443842381,1.906461914,1.17E-07,134.8352877,7.22E-06,10,0
202256,E_PC1,77116,MTMR2,1.266744474,1.520946974,0.016262364,1.639212,0.023006452,0.000461105,0.299824454,231.9962409,215.7121966,204.4849087,205.298836,0.057316625,0.003488285,0.588237204,1.639212,0.001882031,154.6639573,0.009667557,10,0
202262,E_PC1,68291,MTO1,0.905735634,0.889189336,-0.172103395,0.991189976,0.044961918,0.013488313,0.346988668,233.2069689,215.7121966,211.1294642,212.1536146,0.097875739,0.041678334,0.626433904,0.991189976,0.024738017,159.6458957,0.063136696,7,0
202263,E_PC1,56717,MTOR,0.726360755,0.877168747,0.032296216,0.985962198,0.075434776,0.00659811,0.330384057,234.1134586,215.7121966,209.7543053,210.7089981,0.1468993,0.024487212,0.614156533,0.985962198,0.014098027,158.5847566,0.04182204,8,0
202264,E_PC1,67440,MTPAP,1.099572703,1.347288055,-0.291160524,1.957295912,0.030449272,0.000685124,0.00542946,232.5069886,215.7121966,205.2800289,198.7517949,0.072219427,0.004650009,0.109930814,1.957295912,0.000189775,150.061768,0.00178481,10,4
202267,E_PC1,108853,MTRF1L,1.477049795,1.217883119,-0.297087505,1.857849786,0.027082968,0.024233157,0.058472268,232.2941887,215.7121966,212.2358766,210.285888,0.065807571,0.064511352,0.324399344,1.857849786,0.012517752,158.3580271,0.038471136,7,1
202274,E_PC1,77521,MTUS2,0.939771634,0.939253552,0.08592923,1.178019599,0.01099076,0.001269812,0.098851718,230.626489,215.7121966,206.5125786,205.5071945,0.031755129,0.007299628,0.399057617,1.178019599,0.002049613,154.8328404,0.01028184,9,1
202276,E_PC1,53375,MTX2,1.897130331,1.201447606,-0.19714801,2.117789117,0.000608829,0.01445854,0.014764518,225.0566679,215.7121966,211.2617017,206.7037075,0.003057511,0.043877625,0.180847862,2.117789117,0.003253065,155.7438403,0.014481881,6,3
