Column1,Gad2-IRES-Cre__L5__inh,Sst-IRES-Cre__L6__inh,Nos1-CreERT2|Sst-IRES-FlpO__L5-L6__inh,Oxtr-T2A-Cre__L5-L6__inh,Rbp4-Cre_KL100__L4__exc,Sim1-Cre_KJ18__L4-L6__exc,Chrna2-Cre_OE25__L5__inh,Tlx3-Cre_PL56__L4-L6__exc,Chrna2-Cre_OE25|Pvalb-T2A-Dre__L5-L6__inh,Chat-IRES-Cre-neo__L2/3__inh,Htr3a-Cre_NO152__L4__inh,Sst-IRES-Cre__L4__inh,Pvalb-IRES-Cre__L4__inh,Htr3a-Cre_NO152|Pvalb-T2A-Dre__L5-L6__inh,Vip-IRES-Cre__L6__inh,Vip-IRES-Cre__L5__inh,Penk-IRES2-Cre-neo__L5-L6__exc,Ndnf-IRES2-dgCre__L1__inh,Chrna2-Cre_OE25__L6__inh,Htr3a-Cre_NO152__L2/3__inh,Nos1-CreERT2__L1-L4__inh,Nr5a1-Cre__L4__exc,Pvalb-IRES-Cre__L6__inh,Ntsr1-Cre_GN220__L6__exc,Vip-IRES-Cre__L4__inh,Pvalb-IRES-Cre__L5__inh,Nkx2-1-CreERT2__L5-L6__inh,Chat-IRES-Cre-neo__L4__inh,Gad2-IRES-Cre__L1__inh,Vip-IRES-Cre__L1-L2/3__inh,Vipr2-IRES2-Cre__L1-L6__inh,Nkx2-1-CreERT2__L1-L4__inh,Scnn1a-Tg2-Cre__L4__exc,Sst-IRES-Cre__L1-L2/3__inh,Oxtr-T2A-Cre__L1-L4__inh,Rbp4-Cre_KL100__L5__exc,Htr3a-Cre_NO152__L5-L6__exc,Ctgf-T2A-dgCre__L6__exc,Vipr2-IRES2-Cre__L1-L6__exc,Nos1-CreERT2__L5-L6__inh,Htr3a-Cre_NO152__L6__inh,Scnn1a-Tg3-Cre__L2/3-L4__exc,Sst-IRES-Cre__L5__inh,Oxtr-T2A-Cre__L5-L6__exc,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre__L1-L4__inh,Esr2-IRES2-Cre__L5-L6__exc,Pvalb-IRES-Cre__L2/3__inh,Htr3a-Cre_NO152__L5__inh
545691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034246681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102638933,0.063040519,0.127200897,0.15,0,0.0625,0.388442873,0.277434758,0.082255927,0.066218485,0,0,0,0,0,0,0.084771929,0.313119439,0.060960096,0,0,0.017227853,0.156124857,0.157826649,0.20140461,0,0.068439424,0,0,0.067465509,0,0,0,0,0.1,0.062733761,0.139120894,0.287218056,0.245612543,0.170277398,0,0,0.082311728,0.007142857,0.281685179,0,0.069863851,0.043004091,0
229474,0.203837814,0.181816357,0.272971581,0,0,0.100692042,0,0.044238807,0.130398084,0.303652118,0.535720333,0,1.110124472,0.732754717,0.151444408,0.010989011,0,0.68081627,0,0.122090331,0.116570803,0.158409295,0.655604871,0.157227964,0.1701783,0.526295373,0.628455769,0,0.226641898,0.139272239,0.18650682,0.330868047,0,0.153964124,0.101135812,0.096399634,0.613729106,0.882647867,0.036859593,0.367052361,0.259881736,0,0.058673708,0.31235468,0.358086049,0.186672719,1.221800152,0
14198,0.759405914,1.046617442,2.933826683,1.27505938,0.341214476,1.060550124,1.087422678,0.629667164,1.382056541,1.714717495,0.21143835,1.033302019,1.006648376,0.850599473,0.227279595,0.268722913,0.901168951,1.57545677,1.165709248,0.521647214,1.391297111,0.728741918,1.368889602,0.931631349,0.120708401,1.479917821,2.035724643,1.588041996,0.844550752,0.3596606,0.921040787,1.370122152,0.418942994,0.960309886,0.878714718,0.981813119,0.837684312,1.29726806,0.993777477,2.977786603,0.554723462,0.297750486,0.81283024,0.765080126,0.279699265,0.900795786,1.872775664,0.457141517
14199,8.011299922,8.123855324,8.698570889,6.626856348,1.907572955,3.452622479,8.724686748,2.304687611,7.159812555,7.74312069,6.841272498,8.350621085,5.759916941,7.177436778,8.534474665,7.781782518,2.001492572,6.071136258,7.965333924,6.348363595,7.217445266,2.663276135,6.96340945,0.609989345,7.225186411,6.264732956,8.500967229,8.301458532,6.932743592,7.025872235,6.837194482,7.438938434,3.742422638,7.622264619,6.083037927,2.15409263,0,0.206210952,3.39680681,8.412450687,8.249438066,3.0158924,8.047286989,5.024791145,7.284562173,4.548976892,7.378222209,7.735416824
14200,2.34048357,3.543065092,3.178612868,1.045030226,7.381405179,6.452409317,1.107553889,7.367264066,3.421772066,1.777360485,0.362413466,3.086977253,2.427758322,3.364743012,1.508052957,1.416667286,8.975417589,1.764287358,3.008234039,0.965702058,2.024266882,6.98675851,5.084635999,6.868484045,1.563279432,3.012739015,1.874549018,0.125,1.277270519,0.881402167,1.849181164,0.979677884,6.689509622,2.19685343,1.697647393,7.255190905,8.532159357,7.302235129,7.585521547,2.871708047,1.535182203,6.385024502,1.765475579,8.079505481,1.287847541,8.036707666,1.814278186,2.085835963
14201,0.054976391,0.071255125,0.653237138,0.194131832,0,0.089387971,0.045350219,0.022477935,0.016949153,0,0,0.325905682,0.037735849,0,0,0,0.101350719,0.019230769,0.025,0.03125,0.010869565,0.028423418,0.183603332,0,0,0.02899967,0,0.125,0.003355705,0.071040017,0,0,0,0.127124063,0.096125988,0.006597068,0,0.015479521,0,0.297309543,0,0.009345794,0.099819808,0.014084507,0.136584006,0,0.053238732,0.033333333
14202,0.144136654,0.133318245,0,0.198212167,0,0.365127493,0.387552827,0.051976347,0,0.40430912,0,0,0.458993595,0,0.387239579,0.36649155,0.165786835,0,0.437310413,0.208069109,0.18926994,0.034879561,0,0.283346541,0.196982552,0.090907262,0,0,0.261936924,0.220358419,0.228578297,0.207167394,0,0.294711036,0.070972485,0.247670693,1.473043094,0.305558184,0.267623131,0.291379135,0,0.063858785,0.136389215,0.124362292,0.427458032,0.397991508,0.133766015,0.033333333
57756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006711409,0,0,0,0,0,0.023994487,0.003340904,0.495492402,0,0,0,0,0,0,0,0,0,0.014084507,0
234686,0.098530741,0.0446797,0.222971581,0.055797284,0.554397795,0.156591588,0,0.328152424,0,0.189093192,0,0,0,0,0,0.01741717,0.052771093,0.10164235,0.097672265,0,0.032608696,0.264258164,0.021276596,0.06185567,0,0.071166151,0,0.824989105,0.084251851,0.032932152,0.13056777,0,0,0.127124063,0.019845539,0.164435114,0,0.045032583,0.023255814,0.058823529,0,0.315933821,0.085824393,0.078661444,0,0,0.064576937,0
225288,1.44476842,2.151254064,5.041976079,0.960465202,4.561388993,3.231132806,1.461162068,4.472045575,2.18674093,1.064465324,1.104419197,1.773957013,2.416720284,3.1020552,0.661291525,0.48483282,3.938105616,1.639982755,1.800449656,0.270120506,1.673522037,5.387386221,2.095122885,2.369923001,0.583306297,2.322191854,2.695734468,0.755549265,1.25775128,0.868268935,1.813183964,2.250594824,4.729764691,1.509896921,1.588415088,4.102507721,2.404888563,2.978406307,4.184196423,4.032224075,0.688849067,5.867627166,1.35845745,3.675319658,1.943433078,3.374974457,2.793469467,1.244906061
98970,1.243614347,3.429035669,1.485704938,2.546357449,0,0,0.981495897,0,0.416707708,0.446993498,0.356927186,4.457088291,0.175757539,0,0.551882651,0.63525897,0.129555448,0,1.492993136,1.551409198,0.536312905,0,0.193798393,0,0.524786948,0.211106939,0,0,0.468283524,2.056581932,1.038486438,0.563710861,0,3.187024918,1.669230236,0.065714553,0,0,0.592776406,3.327068443,0.381798248,0,2.10467261,1.094176214,0.448355989,0,0.427047297,1.761998362
67606,0.638000835,1.18362891,0,0.298504325,0.422180469,0.509702999,0.306206755,0.312889184,3.453627256,0.199164583,0.032258065,0,0.340486836,3.115566311,0,0.077530576,0,0.038461538,1.370824421,0,0.116403085,0,1.482987422,0,0,1.871828579,0.486302161,0,0.150193246,0.013422819,0.440070744,1.055362973,0.286535489,0.601255576,0.259902714,0.458228182,0,2.109055694,0.42058997,0.31762593,0.39167081,0,0.550652808,0,0,0,0.914935459,0.421469386
58249,6.578537504,7.16695209,7.510544907,6.179841072,6.647039387,6.271349819,6.812230171,6.179182501,6.723770693,4.815471925,6.247513401,6.594328907,7.004734828,7.450822959,5.928877826,6.383731828,6.28180756,6.947025313,7.22766045,6.756904859,6.324791943,5.54933427,7.350317299,6.200393456,6.2622613,7.152648902,7.420505265,6.102513684,6.355138209,6.402192815,5.345726198,6.841103036,4.33517128,6.762854184,6.540306782,6.295069918,5.958045802,5.801652591,5.658151023,7.390993779,7.187372693,5.113861894,6.486148599,5.469010309,7.737882259,5.742953117,7.340068354,7.288572233
231630,1.445466551,1.709187297,2.794328598,0.602025909,1.271564745,1.684818821,1.22640583,1.376215485,1.645226048,0.891585673,0.225441442,0.809717327,1.607414981,1.661596722,0.761050638,0.653126328,1.359465089,1.933493093,1.88006061,1.06973515,0.907830696,1.686335403,1.523829216,1.768206568,1.37212135,1.520875889,0.373690846,0.968524106,1.399429398,1.070402163,1.182481749,1.470727371,1.283787214,1.283918063,0.595586521,1.512984347,0.111111111,1.769843134,1.181167626,2.061176024,0.999097979,1.771815323,1.476258032,1.337968044,2.204947385,0.871680894,2.062170529,1.636713207
103199,3.74583047,3.673397808,4.542396247,1.832700203,2.615016226,3.326189028,3.453867214,3.117971904,1.928036113,2.835067267,2.422421641,1.434531598,2.631766212,2.076415824,2.912152438,2.492503795,3.320628208,2.674885871,4.015138584,1.138318954,2.103220716,2.621101893,2.445128108,2.959258602,3.073256004,2.454678304,2.172106784,3.810918703,2.050579744,2.225304229,3.297189531,2.698916148,2.959914022,2.682148064,1.890974997,3.540479522,1.122878723,3.310157697,3.025617429,3.782167817,3.257519669,2.198323551,3.365535319,2.820959306,3.992728339,4.699262592,2.892673987,2.564465018
14205,0.094482341,0.134865402,0.552014486,0.016129032,0.487150992,0.013513514,0.035087719,0.093800751,0.033898305,0,0,0,0,0,0.205625821,0,0.481360024,0.019230769,0.039624063,0.127733214,0.036107914,0.067297468,0.110839433,0.222547951,0,0,0,0,0.052792508,0,0,0,0,0.057312031,0.035640385,0.288726716,0,0.083918517,0.297761105,0.14963126,0.193888331,0.059250935,0.051972317,2.166157937,0,1.751941274,0.01318007,0
26910,0.012990604,0.038863848,0,0,0,0.027027027,0,0.043864297,0,0,0,0,0,0,0,0,0.052771093,0,0,0,0.066622641,0.013044959,0,0,0,0.004587156,0.076923077,0,0,0,0,0,0,0,0,0.043638056,0,0.069282116,0,0,0.294268884,0.044438201,0.028571429,0.079893315,0,0.202482516,0.038722664,0
60344,0.096529519,0.168879461,0,0.108949798,0,0.013513514,0,0,0,0,0,0.427312702,0.133725714,1.283284796,0.073877761,0.144970251,0.022727273,0.019230769,0.075,0,0,0.004115226,0.70796467,0.053298196,0.073943229,0.149455763,0,0,0.019311703,0.017348742,0.127360069,0.122090331,0,0.085091937,0,0.002280522,0,1.097988618,0,0.451282416,0.137822826,0,0.162201572,0,0,0.139727703,0.089598919,0.427842031
60530,0.0829973,0.152277145,0,0,0.297180469,0,0.121591883,0.213313732,0,0,0,0,0,0,0.213519531,0,0,0.13395739,0,0,0.056194837,0.038324621,0,0.042988918,0,0.08856408,0,0,0.065878913,0,0,0,0.425542899,0,0.122486469,0.092010566,0,0.070363926,0,0,0,0.05908344,0.054547319,0.107041026,0,0.659001175,0.05034983,0
668225,0.012752064,0,0,0,0,0,0,0.030082014,0.164058985,0,0,0,0,0,0,0,0,0,0,0,0.05704269,0,0.094881524,0,0,0,0,0,0,0.03077156,0,0,0,0,0.022093697,0.014696862,0,0,0,0,0,0,0,0,0,0,0,0
70598,2.323451681,1.722541708,0.807582541,2.407342272,0.099060156,0.056350338,2.754527576,0.116806981,1.531645365,1.372001158,0.662727645,5.190062985,1.252517474,2.637011336,0.62057804,0.310318025,0.090909091,0.550584181,1.493708352,0.374289998,1.378699753,0.053922995,2.064019454,0.081010113,0.796760458,2.231904374,1.275695202,0.600919365,0.628719853,0.675311071,1.261938374,2.703950261,0,4.397491112,1.087951218,0.050848885,0,0.289061051,0.98918985,1.911193403,0.836538322,0.024158528,3.399924544,0.156840976,1.268745217,0.647996496,1.913737329,1.824412697
78749,0.438418043,0.1086797,0,0.101966582,0,1.09960389,0.154058942,0.10415026,2.015236268,0,0.182059877,0,0.662904617,0.646223137,0.19361979,0.09576094,0,0.038461538,0.268872188,0,0.043478261,0.10586954,0.306279414,2.315574455,0.055230444,1.629469223,0,0,0.085849222,0.087892995,0.655581165,0.292560743,0.245105337,0.591348525,0.055485924,0.135856358,1.624672424,0.376439634,0.229327602,0.617778533,0,0.241494403,0.093547965,0.20836061,0,0.362257964,0.251033203,0.1
66899,5.204802708,5.295637206,6.248706649,4.265069329,4.453395366,5.208856197,6.223772046,5.526244521,5.253915115,5.345587037,4.354310222,5.56502743,5.226737752,5.273761181,4.764566972,4.176771277,6.23767086,6.571890918,4.577792176,3.818909324,4.737893727,5.257769157,5.374166576,5.912054369,4.991016828,5.359620613,5.114840055,5.286087577,4.918446686,4.296853717,4.628449519,5.207663924,5.118704845,5.258109843,3.968491318,5.526085762,5.129015648,6.146384234,5.00048678,6.16543569,3.772616935,5.102163583,5.165971161,5.130845028,5.001301044,5.468443433,5.87322862,4.363714734
103012,2.787459556,2.914270982,2.919071171,1.485818977,1.900287048,2.544660525,2.636007765,2.250611993,2.178705498,1.95770091,1.826561688,1.696525282,2.483049755,1.358256377,2.067699126,1.617828279,1.558856891,2.640288437,2.67259842,1.490112985,2.025400342,2.165119969,3.204989828,1.836423822,2.394221289,2.153189071,1.873749663,4.928629019,2.071571251,1.606488914,2.324208143,1.127459407,2.967232234,2.723034052,1.743691265,2.24450854,0.924658677,2.555798234,1.390096195,3.075683539,1.337346768,2.800031993,2.508344765,0.685970229,1.531456234,1.470884384,2.658488571,2.009059123
66437,9.02419599,9.196435161,10.17561358,8.673425547,8.474849316,8.587654116,9.259137174,8.472728952,9.168760328,8.652518715,9.151956104,9.63912139,9.191884076,8.922085306,8.906076768,9.064651185,9.075395322,8.805380084,9.168015055,9.211705339,8.806771111,8.352982365,9.157884044,8.556674311,8.965038253,9.152746271,9.269944854,8.500581005,8.621863146,8.98047587,8.757050795,9.367599606,8.031957127,9.213027341,8.666183152,8.546394453,8.666672528,8.732141643,8.313183638,9.860284513,9.190430787,7.635285851,9.232969913,8.465359602,9.080408221,8.054398196,9.257031576,9.310506502
68680,0.01669551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006522479,0,0,0,0.013761468,0.352689423,0,0,0,0,0,0,0.0125,0.008547009,0,0,0,0,0,0,0,0,0,0,0,0.012135974,0
228859,2.704952642,2.44441112,2.57708877,1.083738211,3.087749786,1.849390574,2.427431724,1.802762998,2.567334408,2.071240814,0.683775919,3.182547862,2.800569383,2.143259288,0.804862953,0.999812217,2.09083575,2.498570035,1.87471086,1.476686702,1.460243483,0.926564068,3.247597615,1.796132719,1.422143169,2.579106918,0.538461538,0,1.386681802,0.97448633,1.518730012,2.86912778,0.978546669,1.662566477,1.268325067,2.057586026,1.966088128,2.306789424,1.616984396,2.781862097,0.873393167,0.857596853,1.72763889,1.468268689,2.47162569,1.621206129,3.447829783,1.388108932
23877,2.571931581,2.261557033,1.095038624,0.699628758,2.125594143,2.273110158,1.892282553,1.970905216,1.537360389,2.228623796,2.259723644,1.242585621,2.289262881,2.904195933,1.974699021,2.062239147,2.162950136,2.228493866,1.974075501,1.053876975,1.657219956,2.172790945,2.650284474,1.503385724,2.119063883,2.77841857,1.56843835,1.142443919,2.361618096,1.726475945,2.034933167,2.662154336,1.523551636,2.481887369,1.756497722,2.297078615,1.69259112,2.320254607,2.368889853,2.45933692,1.53757268,1.830566708,1.746813401,1.370548744,3.49391898,1.836489401,3.056472684,2.0647379
14221,2.799375655,3.160411078,2.147697234,2.081312839,4.827647607,4.64611006,2.565381666,3.369680698,3.102100914,1.180797403,0.183885152,3.726499004,2.565703436,2.952218605,0.419242084,0.664743256,4.282854797,2.845241103,2.16122668,2.768666488,1.354877294,2.716447589,4.816273908,1.000401573,1.317728941,2.484196727,1.98686125,0.903602336,2.162748797,2.004293343,2.304985699,4.948394681,4.614548094,4.219972477,2.160498837,2.517034464,1.410677575,2.924665035,4.072482111,2.435797784,1.068166222,3.680533876,2.415895521,3.971614901,3.875147829,1.227413503,3.265396391,2.155779176
14230,0.01529052,0,0,0,0,0,0,0.050498738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03748364,0,0,0,0,0,0,0.018429037,0,0.027777778,0.03125,0.168201805,0,0,0.0476547,0,0.006666667,0.143017375,0,0,0,0.011321161,0.022323416,0,0,0.009389671,0
66120,0.744247413,1.232802886,1.874169831,0.750883661,0.330337639,0.277663994,0.116047541,0.82889786,1.471886074,0.602160742,0.653602934,0.416814773,1.501832021,2.017315674,0.164419145,0.31244697,0.445344111,0.744459293,1.41013952,0.83378826,0.654276265,0.171552448,2.210331693,0.365984429,0.457279764,1.695498008,2.315044012,2.240296192,0.637242622,0.263969473,0.970133972,1.041357544,0.375335811,0.309530049,0.315943394,0.834167125,0.515984021,0.856261916,0.43452649,2.322786254,0.611084496,0.333799045,0.551604667,0.105743586,1.049234544,1.071130253,2.271728344,0.761390801
231997,1.991097192,3.13914275,1.621671905,1.599762371,0.341214476,0.557102403,1.86623622,0.463936017,1.223098625,2.091235776,0.211930826,2.065515617,1.312139418,2.035460584,2.074782966,1.775797528,0.310342806,1.90112235,2.771964443,0.458492568,1.31890311,0.943377628,2.143619218,0.757609828,1.07935262,1.235671894,1.050218844,1.521904706,1.93057801,1.022857498,0.852358094,1.148351938,1.004163667,1.34709057,0.967581269,0.749628346,1.066243306,0.979965482,0.917585827,2.866322744,1.135598221,0.652433583,1.773701031,1.263797304,2.309868012,1.876714711,1.737336401,2.216968943
338355,2.350727599,2.028870266,2.87160305,1.365325331,1.850868592,2.029903405,2.44101415,2.38155907,1.652823407,1.180710471,0.918734356,2.849745238,2.793196735,4.193166307,1.336068338,1.383846921,2.584964348,2.575530569,2.484724031,1.689048425,1.36106541,2.011290088,2.771170378,2.070166368,0.97833966,2.173436428,2.660942367,2.039243234,1.912686036,1.387287288,0.782832026,1.492254529,2.198114557,1.631615509,1.087041009,2.214076306,2.041119372,2.745678641,1.657344375,2.846158792,0.437656052,2.067209653,2.145900693,2.000484715,1.270560704,2.09593433,2.337934253,1.852800148
14225,10.20999089,10.08371764,10.28715126,9.336616829,10.35493907,10.68155583,10.37370941,10.73293828,10.06718464,10.24247587,10.3327559,10.07132386,10.43516406,10.20462902,10.20125391,10.17666603,11.67711496,10.44794607,10.42271207,10.48447223,10.02936328,10.53239768,10.31242323,11.25333485,10.27797011,10.22777287,10.64848399,10.63775954,10.24931296,10.22078168,10.44185342,10.48446158,10.13611746,10.46011326,9.826166703,10.68961507,11.09251432,10.62486577,10.76223474,10.24916239,10.21432528,9.884556522,10.11725481,11.166541,10.64899106,10.34597681,10.42734685,10.46373749
100502587,1.210682573,1.107103481,0.537744375,0.688382258,1.146240625,1.576741562,1.267543804,1.474189935,0.794479712,1.241788277,0.913663103,0.962269318,1.298096519,1.107841072,1.077920687,1.531377446,2.279524406,1.479736931,1.138809372,1.056171481,0.892744992,1.50749245,0.910829426,2.504677794,1.227344401,1.126675284,1.423828846,1.476722649,1.360534971,1.399009213,1.035636506,1.501181304,1.147579118,1.186909333,1.02225043,1.290543047,1.652519431,1.232314671,1.233965623,0.674259191,1.246164265,0.819087049,1.195687995,1.805824533,1.353732561,0.8603163,1.108320415,1.213888853
14223,0.2617875,0.3433985,0.15,0.205723992,0.125,0.601263259,0.255876535,0.555072445,0.152542373,0.370551389,0.322580645,0.272727273,0.361696698,0,0.372892763,0.49472033,0.763331605,0.341440144,0.214624063,0.205780078,0.097826087,0.538872389,0.203935372,1.017115836,0.390595896,0.204870542,0.352689423,0.198120313,0.313286577,0.426755642,0.203386892,0.510620313,0.371360227,0.386560156,0.232221581,0.381273512,0.287218056,0.290065167,0.199650291,0.088235294,0.286302717,0.2126625,0.340569286,0.504671875,0.387350735,0.108108108,0.248473298,0.086165417
100039724,0.009174312,0.008,0,0,0.0625,0.013513514,0,0.008695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012345679,0,0,0,0,0,0,0,0.013422819,0.027777778,0,0,0.0125,0,0.004316547,0,0,0.023255814,0.029411765,0,0,0,0.014084507,0,0,0,0
103926449,0,0,0,0,0.513090835,0.234182176,0,0.248569365,0,0,0,0,0,0,0,0,0.022727273,0,0,0.03125,0,0.401578792,0,0.023937403,0,0,0,0,0,0,0,0,0.23854216,0,0,0.149157037,0,0.118758541,0.095057275,0,0,0.260177692,0,0.202799207,0,0.102901484,0,0
14226,6.667215067,7.230261338,8.39020938,6.401643084,5.631536328,5.703144645,7.677823789,5.271899201,7.169559507,5.49089093,4.814172999,7.169192648,6.600837428,7.236038484,7.073072769,6.29641571,5.152139124,5.199018852,7.468965716,4.829372975,5.230515043,5.611190374,7.815299873,5.598168284,5.070052324,6.933121145,6.677681413,6.63553354,4.609702892,6.030614196,6.577897816,5.726877733,4.365837051,6.079516068,4.750286559,6.298197688,5.362620556,6.149268327,5.85777463,8.43835337,5.860505072,3.474774755,7.19853986,4.772477025,4.426917162,5.204633383,6.405623814,6.547568371
14227,8.504705449,8.737424827,8.956538799,8.207774242,8.26317008,8.375868983,8.839811236,8.244727754,9.019471129,7.764970115,8.075473659,8.898574022,9.162858063,8.897400907,8.343968191,8.202438859,8.579669038,8.190761446,8.703982407,8.51551004,8.447563155,8.085691005,9.086607874,8.37972245,8.019942075,9.155710446,9.119210908,7.945820912,8.179967948,8.127626578,8.197398521,9.095152899,7.885668836,8.722232978,8.157536733,8.344901261,8.937360703,8.414042777,7.978448605,9.084078363,8.674327604,7.660393188,8.793318597,8.134049233,8.70401419,7.511168812,8.952487601,8.833515341
30795,9.995785486,10.26767455,10.69907361,9.831422344,9.432763521,9.456604811,10.60412968,9.486504426,10.56426073,9.052890289,9.753077133,10.37859488,10.74642767,10.40617801,9.807565958,9.803862114,10.14173706,10.09347256,10.58505297,10.06044104,9.758507059,9.035364835,10.71305179,9.903082996,9.646189111,10.63329557,10.69574463,9.909357027,9.792119615,9.574432286,9.597517923,10.64715909,8.680031055,10.32256531,9.794878618,9.848515457,10.19027722,9.982847978,9.528048099,10.38886839,10.00772058,7.676895339,10.25246296,9.503242622,9.78146425,9.224544396,10.69006425,10.47623954
14228,9.227151658,8.742417403,9.422776456,7.85420496,7.643937269,7.695841439,8.99682533,7.756509674,9.04550829,8.879966021,8.403229067,9.270686299,9.403931271,9.256450943,8.901780152,8.46496896,8.200642975,8.990623429,8.705887668,8.858381852,8.437491254,7.03696001,9.461468739,7.941270988,8.643625587,9.31592564,9.772047775,8.966134502,8.841115054,8.305439426,8.293830147,9.369109001,7.070975854,9.159369852,8.197581242,8.085074309,8.219075361,8.113536835,7.643125534,9.481901217,8.198038022,5.831816901,8.873098194,7.582661878,9.618940603,7.401276987,9.330617853,9.061263876
14229,1.987519185,1.328347066,2.652298729,1.145017881,1.487756859,1.365631223,2.513637445,1.654806179,1.278160513,1.951595251,1.245429465,1.720209604,1.366845914,0.940708929,1.422686387,1.606228138,1.512780515,1.345050324,1.322870326,0.960719987,1.447533555,0.944414097,1.146463999,1.755804451,1.16570095,1.298345118,0.076923077,2.525197892,1.396116275,0.978106229,1.206367798,0.942322494,1.308730831,1.60073677,0.87690705,2.518436941,1.544771147,3.791079832,1.271316346,2.332914543,1.283169601,1.269277599,1.684645407,2.01372256,2.037582422,1.972951645,1.735798953,2.123902957
94244,0.031800439,0,0,0.084023441,0,0,0,0,0,0,0,0,0,0,0,0.046680522,0,0.163763458,0,0,0,0.032488962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029929763,0
14231,1.035533984,1.523406393,1.273045396,1.140919089,0.87563615,0.18272433,0.834428539,1.241257125,1.369238426,0.847868799,0.467515476,0.518221793,2.052367895,1.350761031,0.860680702,1.168420293,1.106783859,1.801997927,1.18235125,1.631461021,1.463742876,1.176091616,2.313753808,0.244557874,0.796133049,1.606353951,3.198791961,1.573589329,1.076466271,1.238447162,2.014097242,2.111292809,1.147107801,1.561230279,0.882562238,0.868022832,0.698378024,0.135887537,0.587772003,1.333118894,1.552384164,1.154142493,1.125913193,0.387658414,1.635606712,0.546728637,2.109333958,1.322476492
14232,8.813656388,8.728806922,9.781254273,7.894459198,8.473644058,8.475607524,9.052491306,8.562011876,8.503218395,8.359137589,8.023672164,8.896823098,8.642778544,8.936875528,8.866525462,8.627705742,9.172937181,9.120821317,8.737495862,8.423342281,8.381131814,8.081788242,8.840142008,8.430714387,8.34549105,8.644056742,8.943962506,8.825337061,8.636526595,8.552336829,8.302947572,8.822427151,8.47090403,8.512675737,8.089811215,8.50573131,9.069176679,8.924314338,8.292015225,9.290574631,8.085708394,7.699767589,8.768823306,8.539042462,8.602774688,8.046539047,8.820612319,8.764923335
27055,1.201693021,0.851045696,1.63663012,0.201878044,1.989745223,0.742129111,0.616890935,0.787820538,0.24851886,2.405151385,1.71466385,0,0.252987354,0.903132585,4.356476008,2.714275494,1.415369489,1.068406016,1.212811871,1.115958248,1.310259731,0.496111048,0.172963468,1.20117121,1.890464546,0.107751659,0.788666572,2.094488084,0.817627034,1.856691765,0.777751884,0.03125,0.400626418,0.835248363,0.303316674,1.17840849,0.714029417,1.849056563,1.019142528,0.995323017,1.399233664,0.111279351,0.497439453,1.179825547,1.84346817,1.276500204,0.090146862,0.906816352
